name,email,phone,website,address,city,state,niche,rating,reviewCount,lastReviewDate,reviewsLink,competitorName,competitorReviewCount,lane,sourceQuery
J.S. Electrical LLC,jsmart@jselectrical-llc.com,+1 860-351-5660,http://www.jselectrical-llc.com/,"230 S Washington St UNIT 18, Plainville, CT 06062",Plainville,Connecticut,Electrical installation service,4.9,468,,https://search.google.com/local/reviews?placeid=ChIJKw8L2OWw54kRgxUQaMQV79k&q=*&authuser=0&hl=en&gl=US,,,relay,"electrician, Connecticut, USA"
J.S. Electrical LLC,help@jjandselectricllc.com,+1 860-351-5660,http://www.jselectrical-llc.com/,"230 S Washington St UNIT 18, Plainville, CT 06062",Plainville,Connecticut,Electrical installation service,4.9,468,,https://search.google.com/local/reviews?placeid=ChIJKw8L2OWw54kRgxUQaMQV79k&q=*&authuser=0&hl=en&gl=US,,,relay,"electrician, Connecticut, USA"
J.S. Electrical LLC,info@jjandselectricllc.com,+1 860-351-5660,http://www.jselectrical-llc.com/,"230 S Washington St UNIT 18, Plainville, CT 06062",Plainville,Connecticut,Electrical installation service,4.9,468,,https://search.google.com/local/reviews?placeid=ChIJKw8L2OWw54kRgxUQaMQV79k&q=*&authuser=0&hl=en&gl=US,,,relay,"electrician, Connecticut, USA"
Accurate Electrical Contractors,z.sacirovski@accurateelectricalcontractors.com,+1 203-509-7027,http://accurateelectricalcontractors.com/contact-us/,"123 Union City Rd, Prospect, CT 06712",Prospect,Connecticut,Contractor,5,624,,https://search.google.com/local/reviews?placeid=ChIJ48FJr_vD54kR6WNuqijd2Ho&q=*&authuser=0&hl=en&gl=US,,,relay,"electrician, Connecticut, USA"
Accurate Electrical Contractors,accurateelectric79@gmail.com,+1 203-509-7027,http://accurateelectricalcontractors.com/contact-us/,"123 Union City Rd, Prospect, CT 06712",Prospect,Connecticut,Contractor,5,624,,https://search.google.com/local/reviews?placeid=ChIJ48FJr_vD54kR6WNuqijd2Ho&q=*&authuser=0&hl=en&gl=US,,,relay,"electrician, Connecticut, USA"
AJP Electric,josh@ajpelectricllc.com,+1 860-875-7755,https://www.ajpelectricllc.com/%3Futm_source%3Dgoogle-gbp%26utm_medium%3Dorganic%26utm_campaign%3D*547*ajp-tolland,"221 Merrow Rd, Tolland, CT 06084",Tolland,Connecticut,Electrician,5,1174,,https://search.google.com/local/reviews?placeid=ChIJq6qqqmrz5okRZsqT5wiDoGI&q=*&authuser=0&hl=en&gl=US,,,relay,"electrician, Connecticut, USA"
"MC Electrical Contracting, LLC",sarah.mcelectric@gmail.com,+1 860-895-3592,http://www.mcelectricalcontracting.com/,"15 Cronk Rd #1, Plainville, CT 06062",Plainville,Connecticut,Electrician,5,159,,https://search.google.com/local/reviews?placeid=ChIJ2WahleWw54kRcB07prTq9JI&q=*&authuser=0&hl=en&gl=US,,,relay,"electrician, Connecticut, USA"
"Professional Electrical Services, LLC",pbavis@pecofct.com,+1 203-800-9654,http://www.professionalelectricalct.com/,"821 Racebrook Rd, Orange, CT 06477",Orange,Connecticut,Electrician,4.9,353,,https://search.google.com/local/reviews?placeid=ChIJSXhyDDcK6IkRjQ7h3dK2cYc&q=*&authuser=0&hl=en&gl=US,,,relay,"electrician, Connecticut, USA"
"Professional Electrical Services, LLC",kptek@msn.com,+1 203-800-9654,http://www.professionalelectricalct.com/,"821 Racebrook Rd, Orange, CT 06477",Orange,Connecticut,Electrician,4.9,353,,https://search.google.com/local/reviews?placeid=ChIJSXhyDDcK6IkRjQ7h3dK2cYc&q=*&authuser=0&hl=en&gl=US,,,relay,"electrician, Connecticut, USA"
"Professional Electrical Services, LLC",captainelectricc@yahoo.com,+1 203-800-9654,http://www.professionalelectricalct.com/,"821 Racebrook Rd, Orange, CT 06477",Orange,Connecticut,Electrician,4.9,353,,https://search.google.com/local/reviews?placeid=ChIJSXhyDDcK6IkRjQ7h3dK2cYc&q=*&authuser=0&hl=en&gl=US,,,relay,"electrician, Connecticut, USA"
