name,email,phone,website,address,city,state,niche,rating,reviewCount,lastReviewDate,reviewsLink,competitorName,competitorReviewCount,lane,sourceQuery
Hudson Valley Veterinary Dermatology - Westchester,hello@hudsondermatology.com,+1 914-495-8300,http://www.nydermvet.com/,"620 Commerce St, Thornwood, NY 10594",Thornwood,New York,Veterinarian,5,44,,https://search.google.com/local/reviews?placeid=ChIJk0sYuLC_wokRO7QaaYFRRTw&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Westchester County NY, USA"
Feline Veterinary Medical Center,customer.care@felinevetmed.com,+1 914-250-0661,http://www.felinevetmed.com/,"917 Saw Mill River Rd, Ardsley, NY 10502",Ardsley,New York,Veterinarian,4.9,1363,,https://search.google.com/local/reviews?placeid=ChIJoVkJZzDrwokRA0Xur-hppWU&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Westchester County NY, USA"
Symphony Veterinary Center,rebecca@symphonyvet.com,+1 212-866-8000,https://www.symphonyvet.com/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26y_source%3D1_MTE2Njg4ODEtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,"170 W 96th St, New York, NY 10025",New York,New York,Veterinarian,4.7,550,,https://search.google.com/local/reviews?placeid=ChIJ_67plCf2wokR1stRv7Wrepo&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Westchester County NY, USA"
Symphony Veterinary Center,lipps@symphonyvet.com,+1 212-866-8000,https://www.symphonyvet.com/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26y_source%3D1_MTE2Njg4ODEtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,"170 W 96th St, New York, NY 10025",New York,New York,Veterinarian,4.7,550,,https://search.google.com/local/reviews?placeid=ChIJ_67plCf2wokR1stRv7Wrepo&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Westchester County NY, USA"
Symphony Veterinary Center,crhodes@symphonyvet.com,+1 212-866-8000,https://www.symphonyvet.com/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26y_source%3D1_MTE2Njg4ODEtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,"170 W 96th St, New York, NY 10025",New York,New York,Veterinarian,4.7,550,,https://search.google.com/local/reviews?placeid=ChIJ_67plCf2wokR1stRv7Wrepo&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Westchester County NY, USA"
Veterinary Specialty & Emergency Center (VSEC),info@vsec.vet,+1 914-315-4600,http://vsec.vet/,"566 E Boston Post Rd, Mamaroneck, NY 10543",Mamaroneck,New York,Veterinarian,5,32,,https://search.google.com/local/reviews?placeid=ChIJEb9IAwCRwokR8vrgNIDFByA&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Westchester County NY, USA"
Veterinary Specialty & Emergency Center (VSEC),careers@vsec.vet,+1 914-315-4600,http://vsec.vet/,"566 E Boston Post Rd, Mamaroneck, NY 10543",Mamaroneck,New York,Veterinarian,5,32,,https://search.google.com/local/reviews?placeid=ChIJEb9IAwCRwokR8vrgNIDFByA&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Westchester County NY, USA"
North Westchester Veterinary Office,northwest.vet@verizon.net,+1 914-736-9500,https://northwestvet.com/,"2068 Main St, Cortlandt Manor, NY 10567",Cortlandt Manor,New York,Veterinarian,4.9,489,,https://search.google.com/local/reviews?placeid=ChIJ4-346ajJwokRfWy053wjgco&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Westchester County NY, USA"
North Westchester Veterinary Office,northwestvet@northwestvet.com,+1 914-736-9500,https://northwestvet.com/,"2068 Main St, Cortlandt Manor, NY 10567",Cortlandt Manor,New York,Veterinarian,4.9,489,,https://search.google.com/local/reviews?placeid=ChIJ4-346ajJwokRfWy053wjgco&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Westchester County NY, USA"
North Westchester Veterinary Office,julie.slavin@northwestvet.com,+1 914-736-9500,https://northwestvet.com/,"2068 Main St, Cortlandt Manor, NY 10567",Cortlandt Manor,New York,Veterinarian,4.9,489,,https://search.google.com/local/reviews?placeid=ChIJ4-346ajJwokRfWy053wjgco&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Westchester County NY, USA"
VEG ER for Pets,david@veg.com,+1 914-949-8779,https://www.veg.com/locations/new-york/white-plains%3Futm_source%3Dorganic_google%26utm_medium%3Dgbp_link%26utm_campaign%3Dlocations_page%26utm_content%3Dwhite_plains,"201 Tarrytown Rd, White Plains, NY 10607",White Plains,New York,Emergency veterinarian service,4.7,1463,,https://search.google.com/local/reviews?placeid=ChIJw4RvnU6UwokRlD3O6qxSLzY&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Westchester County NY, USA"
VEG ER for Pets,bloodbank@veg.vet,+1 914-949-8779,https://www.veg.com/locations/new-york/white-plains%3Futm_source%3Dorganic_google%26utm_medium%3Dgbp_link%26utm_campaign%3Dlocations_page%26utm_content%3Dwhite_plains,"201 Tarrytown Rd, White Plains, NY 10607",White Plains,New York,Emergency veterinarian service,4.7,1463,,https://search.google.com/local/reviews?placeid=ChIJw4RvnU6UwokRlD3O6qxSLzY&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Westchester County NY, USA"
