name,email,phone,website,address,city,state,niche,rating,reviewCount,lastReviewDate,reviewsLink,competitorName,competitorReviewCount,lane,sourceQuery
West Village Veterinary Hospital,amh307@nyu.edu,+1 212-633-7400,https://www.westvillagevets.com/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26y_source%3D1_MTE2Njg3NjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,"75 8th Ave, New York, NY 10014",New York,New York,Emergency veterinarian service,4.8,386,,https://search.google.com/local/reviews?placeid=ChIJd35iSL5ZwokRJPKw7QKmvvo&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
West Village Veterinary Hospital,diane@westvillagevets.com,+1 212-633-7400,https://www.westvillagevets.com/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26y_source%3D1_MTE2Njg3NjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,"75 8th Ave, New York, NY 10014",New York,New York,Emergency veterinarian service,4.8,386,,https://search.google.com/local/reviews?placeid=ChIJd35iSL5ZwokRJPKw7QKmvvo&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
West Village Veterinary Hospital,gabre.denton@banfield.net,+1 212-633-7400,https://www.westvillagevets.com/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26y_source%3D1_MTE2Njg3NjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,"75 8th Ave, New York, NY 10014",New York,New York,Emergency veterinarian service,4.8,386,,https://search.google.com/local/reviews?placeid=ChIJd35iSL5ZwokRJPKw7QKmvvo&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
VEG ER for Pets,david@veg.com,+1 212-223-3500,https://www.veg.com/locations/new-york/upper-east-side%3Futm_source%3Dorganic_google%26utm_medium%3Dgbp_link%26utm_campaign%3Dlocations_page%26utm_content%3Dupper_east_side,"1215 2nd Ave, New York, NY 10065",New York,New York,Emergency veterinarian service,4.6,952,,https://search.google.com/local/reviews?placeid=ChIJwSrgH_tZwokRVpsgEjBtmI0&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
VEG ER for Pets,bloodbank@veg.vet,+1 212-223-3500,https://www.veg.com/locations/new-york/upper-east-side%3Futm_source%3Dorganic_google%26utm_medium%3Dgbp_link%26utm_campaign%3Dlocations_page%26utm_content%3Dupper_east_side,"1215 2nd Ave, New York, NY 10065",New York,New York,Emergency veterinarian service,4.6,952,,https://search.google.com/local/reviews?placeid=ChIJwSrgH_tZwokRVpsgEjBtmI0&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
VEG ER for Pets,asheville@veg.vet,+1 212-223-3500,https://www.veg.com/locations/new-york/upper-east-side%3Futm_source%3Dorganic_google%26utm_medium%3Dgbp_link%26utm_campaign%3Dlocations_page%26utm_content%3Dupper_east_side,"1215 2nd Ave, New York, NY 10065",New York,New York,Emergency veterinarian service,4.6,952,,https://search.google.com/local/reviews?placeid=ChIJwSrgH_tZwokRVpsgEjBtmI0&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
VCA Shoreline Veterinary Referral and Emergency Center,trina@foothillvet.com,+1 203-929-8600,https://vcahospitals.com/shoreline%3Futm_source%3Dmaps%26utm_medium%3Dorganic%26utm_campaign%3DAU_733,"895 Bridgeport Ave, Shelton, CT 06484",Shelton,Connecticut,Emergency veterinarian service,3.2,452,,https://search.google.com/local/reviews?placeid=ChIJzaPFugEL6IkR2j15_VGMMVE&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
VCA Shoreline Veterinary Referral and Emergency Center,justina_marie54@hotmail.com,+1 203-929-8600,https://vcahospitals.com/shoreline%3Futm_source%3Dmaps%26utm_medium%3Dorganic%26utm_campaign%3DAU_733,"895 Bridgeport Ave, Shelton, CT 06484",Shelton,Connecticut,Emergency veterinarian service,3.2,452,,https://search.google.com/local/reviews?placeid=ChIJzaPFugEL6IkR2j15_VGMMVE&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
VCA Shoreline Veterinary Referral and Emergency Center,mooschue@gmail.com,+1 203-929-8600,https://vcahospitals.com/shoreline%3Futm_source%3Dmaps%26utm_medium%3Dorganic%26utm_campaign%3DAU_733,"895 Bridgeport Ave, Shelton, CT 06484",Shelton,Connecticut,Emergency veterinarian service,3.2,452,,https://search.google.com/local/reviews?placeid=ChIJzaPFugEL6IkR2j15_VGMMVE&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
Veterinary Emergency Center,surgery@criticalvet.com,+1 860-693-6992,http://www.vecofcanton.com/,"135 Dowd Ave #2471, Canton, CT 06019",Canton,Connecticut,Emergency veterinarian service,4.5,557,,https://search.google.com/local/reviews?placeid=ChIJ0TwxtaGo54kRH5JASWfhylY&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
Veterinary Emergency Center,info@vecofcanton.com,+1 860-693-6992,http://www.vecofcanton.com/,"135 Dowd Ave #2471, Canton, CT 06019",Canton,Connecticut,Emergency veterinarian service,4.5,557,,https://search.google.com/local/reviews?placeid=ChIJ0TwxtaGo54kRH5JASWfhylY&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
BluePearl Pet Hospital,mlautt450@aol.com,+1 718-596-0099,https://bluepearlvet.com/hospital/brooklyn-ny/%3Futm_source%3Dmaps%26utm_medium%3Dgoogle%26utm_campaign%3Dgbp,"190 3rd Ave, Brooklyn, NY 11217",Brooklyn,New York,Emergency veterinarian service,3.8,888,,https://search.google.com/local/reviews?placeid=ChIJVy3zu61bwokRyOA1S7vROB0&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
BluePearl Pet Hospital,allison.hines@bluepearlvet.com,+1 718-596-0099,https://bluepearlvet.com/hospital/brooklyn-ny/%3Futm_source%3Dmaps%26utm_medium%3Dgoogle%26utm_campaign%3Dgbp,"190 3rd Ave, Brooklyn, NY 11217",Brooklyn,New York,Emergency veterinarian service,3.8,888,,https://search.google.com/local/reviews?placeid=ChIJVy3zu61bwokRyOA1S7vROB0&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
BluePearl Pet Hospital,kristyn.braley@bluepearlvet.com,+1 718-596-0099,https://bluepearlvet.com/hospital/brooklyn-ny/%3Futm_source%3Dmaps%26utm_medium%3Dgoogle%26utm_campaign%3Dgbp,"190 3rd Ave, Brooklyn, NY 11217",Brooklyn,New York,Emergency veterinarian service,3.8,888,,https://search.google.com/local/reviews?placeid=ChIJVy3zu61bwokRyOA1S7vROB0&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
Worth Street Veterinary Center,help@worthstreetvet.com,+1 212-257-6900,https://worthstreetvet.com/,"77 Worth St, New York, NY 10013",New York,New York,Animal hospital,4.8,436,,https://search.google.com/local/reviews?placeid=ChIJuXCMMCBawokR2XJGHdxSXyo&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
Worth Street Veterinary Center,arryn@worthstreetvet.com,+1 212-257-6900,https://worthstreetvet.com/,"77 Worth St, New York, NY 10013",New York,New York,Animal hospital,4.8,436,,https://search.google.com/local/reviews?placeid=ChIJuXCMMCBawokR2XJGHdxSXyo&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
Worth Street Veterinary Center,drdipolo@gmail.com,+1 212-257-6900,https://worthstreetvet.com/,"77 Worth St, New York, NY 10013",New York,New York,Animal hospital,4.8,436,,https://search.google.com/local/reviews?placeid=ChIJuXCMMCBawokR2XJGHdxSXyo&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
Vinegar Hill Veterinary Group- Dumbo,vhpets@gmail.com,+1 718-797-6875,http://www.vhvetgroup.com/,"57 Front St, Brooklyn, NY 11201",Brooklyn,New York,Animal hospital,4.6,550,,https://search.google.com/local/reviews?placeid=ChIJtcO5JTFawokRXHFRbIPCooA&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
