name,email,phone,website,address,city,state,niche,rating,reviewCount,lastReviewDate,reviewsLink,competitorName,competitorReviewCount,lane,sourceQuery
Connecticut Veterinary Center,c.holder@ctvetcenter.com,+1 860-233-8564,http://ctvetcenter.com/,"470 Oakwood Ave, West Hartford, CT 06110",West Hartford,Connecticut,Veterinarian,3.7,480,,https://search.google.com/local/reviews?placeid=ChIJR7bFd9es54kRDYzVFmLF-YY&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Connecticut Veterinary Center,webmaster@veternet.com,+1 860-233-8564,http://ctvetcenter.com/,"470 Oakwood Ave, West Hartford, CT 06110",West Hartford,Connecticut,Veterinarian,3.7,480,,https://search.google.com/local/reviews?placeid=ChIJR7bFd9es54kRDYzVFmLF-YY&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Veterinary Eye Center - Connecticut,info@vec.com,+1 203-547-1748,https://www.vecct.com/,"100 Putnam Green, Greenwich, CT 06830",Greenwich,Connecticut,Veterinarian,5,15,,https://search.google.com/local/reviews?placeid=ChIJV-IhDdyZwokROYDNRW8OCfA&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
VCA Veterinary Specialists of CT,trina@foothillvet.com,+1 860-236-3273,https://vcahospitals.com/veterinary-specialists-ct%3Futm_source%3Dmaps%26utm_medium%3Dorganic%26utm_campaign%3DAU_1260,"993 N Main St, West Hartford, CT 06117",West Hartford,Connecticut,Emergency veterinarian service,3.6,754,,https://search.google.com/local/reviews?placeid=ChIJ649MTnCr54kRFichEOiDfVI&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
VCA Veterinary Specialists of CT,justina_marie54@hotmail.com,+1 860-236-3273,https://vcahospitals.com/veterinary-specialists-ct%3Futm_source%3Dmaps%26utm_medium%3Dorganic%26utm_campaign%3DAU_1260,"993 N Main St, West Hartford, CT 06117",West Hartford,Connecticut,Emergency veterinarian service,3.6,754,,https://search.google.com/local/reviews?placeid=ChIJ649MTnCr54kRFichEOiDfVI&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
VCA Veterinary Specialists of CT,mooschue@gmail.com,+1 860-236-3273,https://vcahospitals.com/veterinary-specialists-ct%3Futm_source%3Dmaps%26utm_medium%3Dorganic%26utm_campaign%3DAU_1260,"993 N Main St, West Hartford, CT 06117",West Hartford,Connecticut,Emergency veterinarian service,3.6,754,,https://search.google.com/local/reviews?placeid=ChIJ649MTnCr54kRFichEOiDfVI&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Manchester Veterinary Clinic,andrew.triolo@vcaantech.com,+1 860-646-5170,https://www.thrivepetcare.com/locations/connecticut/manchester/manchester-veterinary-clinic/%3Futm_source%3Dgmb%26utm_medium%3Dweb,"156 Spencer St, Manchester, CT 06040",Manchester,Connecticut,Animal hospital,4.7,379,,https://search.google.com/local/reviews?placeid=ChIJiXUvjCdX5okRM6B3PiOvC1g&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Manchester Veterinary Clinic,amykauz@yahoo.com,+1 860-646-5170,https://www.thrivepetcare.com/locations/connecticut/manchester/manchester-veterinary-clinic/%3Futm_source%3Dgmb%26utm_medium%3Dweb,"156 Spencer St, Manchester, CT 06040",Manchester,Connecticut,Animal hospital,4.7,379,,https://search.google.com/local/reviews?placeid=ChIJiXUvjCdX5okRM6B3PiOvC1g&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Manchester Veterinary Clinic,tcoronado@aetcenter.com,+1 860-646-5170,https://www.thrivepetcare.com/locations/connecticut/manchester/manchester-veterinary-clinic/%3Futm_source%3Dgmb%26utm_medium%3Dweb,"156 Spencer St, Manchester, CT 06040",Manchester,Connecticut,Animal hospital,4.7,379,,https://search.google.com/local/reviews?placeid=ChIJiXUvjCdX5okRM6B3PiOvC1g&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Central Hospital For Veterinary Medicine,ravenribbs@gmail.com,+1 203-865-0878,http://www.centralpetvet.com/,"4 Devine St, North Haven, CT 06473",North Haven,Connecticut,Veterinarian,3.6,709,,https://search.google.com/local/reviews?placeid=ChIJs6DUhM_Z54kRpNm4FYvYVqs&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
