name,email,phone,website,address,city,state,niche,rating,reviewCount,lastReviewDate,reviewsLink,competitorName,competitorReviewCount,lane,sourceQuery
Worth Street Veterinary Center,help@worthstreetvet.com,+1 212-257-6900,https://worthstreetvet.com/,"77 Worth St, New York, NY 10013",New York,New York,Animal hospital,4.8,436,,https://search.google.com/local/reviews?placeid=ChIJuXCMMCBawokR2XJGHdxSXyo&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Worth Street Veterinary Center,arryn@worthstreetvet.com,+1 212-257-6900,https://worthstreetvet.com/,"77 Worth St, New York, NY 10013",New York,New York,Animal hospital,4.8,436,,https://search.google.com/local/reviews?placeid=ChIJuXCMMCBawokR2XJGHdxSXyo&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Worth Street Veterinary Center,drdipolo@gmail.com,+1 212-257-6900,https://worthstreetvet.com/,"77 Worth St, New York, NY 10013",New York,New York,Animal hospital,4.8,436,,https://search.google.com/local/reviews?placeid=ChIJuXCMMCBawokR2XJGHdxSXyo&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
West Village Veterinary Hospital,amh307@nyu.edu,+1 212-633-7400,https://www.westvillagevets.com/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26y_source%3D1_MTE2Njg3NjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,"75 8th Ave, New York, NY 10014",New York,New York,Veterinarian,4.8,386,,https://search.google.com/local/reviews?placeid=ChIJd35iSL5ZwokRJPKw7QKmvvo&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
West Village Veterinary Hospital,diane@westvillagevets.com,+1 212-633-7400,https://www.westvillagevets.com/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26y_source%3D1_MTE2Njg3NjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,"75 8th Ave, New York, NY 10014",New York,New York,Veterinarian,4.8,386,,https://search.google.com/local/reviews?placeid=ChIJd35iSL5ZwokRJPKw7QKmvvo&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
West Village Veterinary Hospital,gabre.denton@banfield.net,+1 212-633-7400,https://www.westvillagevets.com/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26y_source%3D1_MTE2Njg3NjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,"75 8th Ave, New York, NY 10014",New York,New York,Veterinarian,4.8,386,,https://search.google.com/local/reviews?placeid=ChIJd35iSL5ZwokRJPKw7QKmvvo&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Vinegar Hill Veterinary Group- Dumbo,vhpets@gmail.com,+1 718-797-6875,http://www.vhvetgroup.com/,"57 Front St, Brooklyn, NY 11201",Brooklyn,New York,Animal hospital,4.6,550,,https://search.google.com/local/reviews?placeid=ChIJtcO5JTFawokRXHFRbIPCooA&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Vinegar Hill Veterinary Group- Dumbo,sgowda@vhvetgroup.com,+1 718-797-6875,http://www.vhvetgroup.com/,"57 Front St, Brooklyn, NY 11201",Brooklyn,New York,Animal hospital,4.6,550,,https://search.google.com/local/reviews?placeid=ChIJtcO5JTFawokRXHFRbIPCooA&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Vinegar Hill Veterinary Group- Dumbo,orlaith@vhvetgroup.com,+1 718-797-6875,http://www.vhvetgroup.com/,"57 Front St, Brooklyn, NY 11201",Brooklyn,New York,Animal hospital,4.6,550,,https://search.google.com/local/reviews?placeid=ChIJtcO5JTFawokRXHFRbIPCooA&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
West Chelsea Veterinary,nikita.singhani@gmail.com,+1 212-645-2767,https://westchelseavet.com/,"248 W 26th St, New York, NY 10001",New York,New York,Animal hospital,4.8,496,,https://search.google.com/local/reviews?placeid=ChIJ2UYporpZwokRZUDlqneAF0o&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
West Chelsea Veterinary,info@westchelseavet.com,+1 212-645-2767,https://westchelseavet.com/,"248 W 26th St, New York, NY 10001",New York,New York,Animal hospital,4.8,496,,https://search.google.com/local/reviews?placeid=ChIJ2UYporpZwokRZUDlqneAF0o&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
West Chelsea Veterinary,j.mlekoday@westchelseavet.com,+1 212-645-2767,https://westchelseavet.com/,"248 W 26th St, New York, NY 10001",New York,New York,Animal hospital,4.8,496,,https://search.google.com/local/reviews?placeid=ChIJ2UYporpZwokRZUDlqneAF0o&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
The Vet Set,info@vetset.net,+1 917-909-1733,http://vetset.net/,"577 Henry St, Brooklyn, NY 11231",Brooklyn,New York,Veterinarian,4.6,97,,https://search.google.com/local/reviews?placeid=ChIJkwY0No1ZwokR1hthjS4FWjA&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Connecticut Veterinary Center,r.perez@ctvetcenter.com,+1 860-233-8564,http://ctvetcenter.com/,"470 Oakwood Ave, West Hartford, CT 06110",West Hartford,Connecticut,Veterinarian,3.7,478,,https://search.google.com/local/reviews?placeid=ChIJR7bFd9es54kRDYzVFmLF-YY&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Connecticut Veterinary Center,c.holder@ctvetcenter.com,+1 860-233-8564,http://ctvetcenter.com/,"470 Oakwood Ave, West Hartford, CT 06110",West Hartford,Connecticut,Veterinarian,3.7,478,,https://search.google.com/local/reviews?placeid=ChIJR7bFd9es54kRDYzVFmLF-YY&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Connecticut Veterinary Center,webmaster@veternet.com,+1 860-233-8564,http://ctvetcenter.com/,"470 Oakwood Ave, West Hartford, CT 06110",West Hartford,Connecticut,Veterinarian,3.7,478,,https://search.google.com/local/reviews?placeid=ChIJR7bFd9es54kRDYzVFmLF-YY&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Hope Animal Hospital,trina@foothillvet.com,+1 718-852-4219,https://vcahospitals.com/hope%3Futm_source%3Dmaps%26utm_medium%3Dorganic%26utm_campaign%3DAU_983,"390 Atlantic Ave, Brooklyn, NY 11217",Brooklyn,New York,Veterinarian,3.8,173,,https://search.google.com/local/reviews?placeid=ChIJ14eocE1awokRIgzPxAz1MGk&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Hope Animal Hospital,justina_marie54@hotmail.com,+1 718-852-4219,https://vcahospitals.com/hope%3Futm_source%3Dmaps%26utm_medium%3Dorganic%26utm_campaign%3DAU_983,"390 Atlantic Ave, Brooklyn, NY 11217",Brooklyn,New York,Veterinarian,3.8,173,,https://search.google.com/local/reviews?placeid=ChIJ14eocE1awokRIgzPxAz1MGk&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Hope Animal Hospital,mooschue@gmail.com,+1 718-852-4219,https://vcahospitals.com/hope%3Futm_source%3Dmaps%26utm_medium%3Dorganic%26utm_campaign%3DAU_983,"390 Atlantic Ave, Brooklyn, NY 11217",Brooklyn,New York,Veterinarian,3.8,173,,https://search.google.com/local/reviews?placeid=ChIJ14eocE1awokRIgzPxAz1MGk&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
Center For Avian & Exotic Medicine,andrew.triolo@vcaantech.com,+1 212-501-8750,https://www.thrivepetcare.com/locations/new-york/new-york/center-for-avian-and-exotic-medicine/%3Futm_source%3Dgmb%26utm_medium%3Dweb,"562 Columbus Ave, New York, NY 10024",New York,New York,Veterinarian,4.4,871,,https://search.google.com/local/reviews?placeid=ChIJmVvsrIRYwokROe-RWITsQu8&q=*&authuser=0&hl=en&gl=US,,,relay,"veterinary, Connecticut, USA"
