name,email,phone,website,address,city,state,niche,rating,reviewCount,lastReviewDate,reviewsLink,competitorName,competitorReviewCount,lane,sourceQuery
American HVAC Corp – Top HVAC Contractor NYC,kstoeser@aerotek.com,+1 347-382-9030,https://americanhvac.nyc/locations/manhattan-ny/,"368 9th Ave 6th floor, New York, NY 10001",New York,New York,HVAC contractor,4.9,147,,https://search.google.com/local/reviews?placeid=ChIJdfM4E6FZwokRpYnueTSsNYA&q=*&authuser=0&hl=en&gl=US,,,relay,"HVAC contractor, Massachusetts, USA"
American HVAC Corp – Top HVAC Contractor NYC,srooney@aerotek.com,+1 347-382-9030,https://americanhvac.nyc/locations/manhattan-ny/,"368 9th Ave 6th floor, New York, NY 10001",New York,New York,HVAC contractor,4.9,147,,https://search.google.com/local/reviews?placeid=ChIJdfM4E6FZwokRpYnueTSsNYA&q=*&authuser=0&hl=en&gl=US,,,relay,"HVAC contractor, Massachusetts, USA"
American HVAC Corp – Top HVAC Contractor NYC,awright@aerotek.com,+1 347-382-9030,https://americanhvac.nyc/locations/manhattan-ny/,"368 9th Ave 6th floor, New York, NY 10001",New York,New York,HVAC contractor,4.9,147,,https://search.google.com/local/reviews?placeid=ChIJdfM4E6FZwokRpYnueTSsNYA&q=*&authuser=0&hl=en&gl=US,,,relay,"HVAC contractor, Massachusetts, USA"
NYC PIGEON AIR CONDITIONER,eben@eyebytes.com,+1 347-719-1499,https://nycpigeonairconditioner.com/,"1893 Adam Clayton Powell Jr Blvd Apt 6a, New York, NY 10026",New York,New York,HVAC contractor,4.9,402,,https://search.google.com/local/reviews?placeid=ChIJ42Ii3NP1wokR99qbDD-snhM&q=*&authuser=0&hl=en&gl=US,,,relay,"HVAC contractor, Massachusetts, USA"
NYC PIGEON AIR CONDITIONER,nycpigeonairconditioner@gmail.com,+1 347-719-1499,https://nycpigeonairconditioner.com/,"1893 Adam Clayton Powell Jr Blvd Apt 6a, New York, NY 10026",New York,New York,HVAC contractor,4.9,402,,https://search.google.com/local/reviews?placeid=ChIJ42Ii3NP1wokR99qbDD-snhM&q=*&authuser=0&hl=en&gl=US,,,relay,"HVAC contractor, Massachusetts, USA"
NYC PIGEON AIR CONDITIONER,nycpigeonac@gmail.com,+1 347-719-1499,https://nycpigeonairconditioner.com/,"1893 Adam Clayton Powell Jr Blvd Apt 6a, New York, NY 10026",New York,New York,HVAC contractor,4.9,402,,https://search.google.com/local/reviews?placeid=ChIJ42Ii3NP1wokR99qbDD-snhM&q=*&authuser=0&hl=en&gl=US,,,relay,"HVAC contractor, Massachusetts, USA"
Fresh Air Company,info@freshairnewyork.com,+1 516-678-3569,http://www.freshair.nyc/,"115 MacDougal St, New York, NY 10012",New York,New York,HVAC contractor,4.8,79,,https://search.google.com/local/reviews?placeid=ChIJuzsNKpJZwokRjc1EQ0et3HM&q=*&authuser=0&hl=en&gl=US,,,relay,"HVAC contractor, Massachusetts, USA"
Fresh Air Company,ervice@freshairnewyork.com,+1 516-678-3569,http://www.freshair.nyc/,"115 MacDougal St, New York, NY 10012",New York,New York,HVAC contractor,4.8,79,,https://search.google.com/local/reviews?placeid=ChIJuzsNKpJZwokRjc1EQ0et3HM&q=*&authuser=0&hl=en&gl=US,,,relay,"HVAC contractor, Massachusetts, USA"
Fresh Air Company,service@freshairnewyork.com,+1 516-678-3569,http://www.freshair.nyc/,"115 MacDougal St, New York, NY 10012",New York,New York,HVAC contractor,4.8,79,,https://search.google.com/local/reviews?placeid=ChIJuzsNKpJZwokRjc1EQ0et3HM&q=*&authuser=0&hl=en&gl=US,,,relay,"HVAC contractor, Massachusetts, USA"
Figlia & Sons Inc,bryanp@figliasons.com,+1 212-686-0094,https://figliasons.com/,"746 E 9th St, New York, NY 10009",New York,New York,HVAC contractor,4.3,379,,https://search.google.com/local/reviews?placeid=ChIJ6QO5CXpZwokRR63SfMvQzDU&q=*&authuser=0&hl=en&gl=US,,,relay,"HVAC contractor, Massachusetts, USA"
